,Image_Name,Label,Orginial_Name,brightness,Original_height,Original_width,intensity_blue,intensity_green,intensity_red,edge_density
normalised_18463.jpg,normalised_18463.jpg,forest,18463.jpg,93.27457777777778,150,150,76.36,98.73,104.73,0.8553
normalised_18469.jpg,normalised_18469.jpg,forest,18469.jpg,100.04466666666667,150,150,96.6,102.57,100.96,0.7893
normalised_18472.jpg,normalised_18472.jpg,forest,18472.jpg,53.14293333333333,150,150,52.22,52.81,54.4,0.7533
normalised_18473.jpg,normalised_18473.jpg,forest,18473.jpg,71.11742222222222,150,150,69.91,70.06,73.38,0.8907
normalised_18476.jpg,normalised_18476.jpg,forest,18476.jpg,78.4310962962963,150,150,55.83,99.3,80.16,0.8058
normalised_18485.jpg,normalised_18485.jpg,forest,18485.jpg,112.18522962962963,150,150,96.95,116.48,123.12,0.8685
normalised_18494.jpg,normalised_18494.jpg,forest,18494.jpg,115.63782222222223,150,150,108.59,121.02,117.3,0.3555
normalised_18502.jpg,normalised_18502.jpg,forest,18502.jpg,94.78171851851852,150,150,58.4,126.2,99.75,1.0149
normalised_18507.jpg,normalised_18507.jpg,forest,18507.jpg,85.84324444444445,150,150,52.03,101.38,104.12,0.9975
normalised_1851.jpg,normalised_1851.jpg,forest,1851.jpg,56.46734814814815,150,150,46.65,60.28,62.46,0.8429
normalised_18524.jpg,normalised_18524.jpg,forest,18524.jpg,57.75921481481482,150,150,33.75,74.68,64.84,0.8153
normalised_18527.jpg,normalised_18527.jpg,forest,18527.jpg,78.59857777777778,150,150,63.86,86.13,85.8,0.9919
normalised_18529.jpg,normalised_18529.jpg,forest,18529.jpg,74.87454814814815,150,150,45.65,101.01,77.97,0.8967
normalised_18531.jpg,normalised_18531.jpg,forest,18531.jpg,77.41517037037038,150,150,45.04,100.01,87.19,0.7516
normalised_18544.jpg,normalised_18544.jpg,forest,18544.jpg,114.84317037037037,150,150,85.11,132.61,126.81,0.9988
normalised_18547.jpg,normalised_18547.jpg,forest,18547.jpg,43.05736296296296,150,150,36.18,47.44,45.55,0.306
normalised_1855.jpg,normalised_1855.jpg,forest,1855.jpg,71.37948148148148,150,150,67.01,77.46,69.67,0.9807
normalised_18557.jpg,normalised_18557.jpg,forest,18557.jpg,69.98211851851852,150,150,42.6,79.65,87.69,0.8718
normalised_18558.jpg,normalised_18558.jpg,forest,18558.jpg,85.3493037037037,150,150,55.68,99.96,100.41,0.9801
normalised_18567.jpg,normalised_18567.jpg,forest,18567.jpg,54.943896296296295,150,150,47.53,58.88,58.41,0.808
normalised_18568.jpg,normalised_18568.jpg,forest,18568.jpg,81.55594074074074,150,150,51.73,107.58,85.36,1.0087
normalised_18572.jpg,normalised_18572.jpg,forest,18572.jpg,52.236785185185184,150,150,30.78,65.29,60.64,0.8365
normalised_18574.jpg,normalised_18574.jpg,forest,18574.jpg,78.4554074074074,150,150,70.97,82.75,81.65,0.8151
normalised_18582.jpg,normalised_18582.jpg,forest,18582.jpg,69.67202962962963,150,150,39.02,106.23,63.77,0.9399
normalised_18622.jpg,normalised_18622.jpg,forest,18622.jpg,72.45324444444445,150,150,55.67,85.74,75.95,0.8648
normalised_18625.jpg,normalised_18625.jpg,forest,18625.jpg,66.36995555555555,150,150,38.2,81.42,79.49,0.9306
normalised_18629.jpg,normalised_18629.jpg,forest,18629.jpg,74.71174814814815,150,150,66.23,79.21,78.69,0.8615
normalised_1863.jpg,normalised_1863.jpg,forest,1863.jpg,68.47053333333334,150,150,52.18,79.71,73.52,0.9583
normalised_18636.jpg,normalised_18636.jpg,forest,18636.jpg,102.45601481481482,150,150,97.2,102.05,108.12,0.9521
normalised_18651.jpg,normalised_18651.jpg,forest,18651.jpg,57.48431111111111,150,150,49.44,64.31,58.71,0.9937
normalised_18652.jpg,normalised_18652.jpg,forest,18652.jpg,98.93494814814815,150,150,110.19,100.5,86.12,0.9608
normalised_18660.jpg,normalised_18660.jpg,forest,18660.jpg,82.54268148148148,150,150,34.06,92.35,121.22,1.051
normalised_18661.jpg,normalised_18661.jpg,forest,18661.jpg,108.078,150,150,108.08,108.08,108.08,1.0579
normalised_18666.jpg,normalised_18666.jpg,forest,18666.jpg,58.94303703703704,150,150,22.97,93.59,60.27,0.9855
normalised_18667.jpg,normalised_18667.jpg,forest,18667.jpg,76.92794074074074,150,150,64.41,87.86,78.51,0.9156
normalised_18674.jpg,normalised_18674.jpg,forest,18674.jpg,74.7181037037037,150,150,57.96,78.86,87.34,0.8406
normalised_18679.jpg,normalised_18679.jpg,forest,18679.jpg,92.40204444444444,150,150,46.4,110.45,120.36,1.0393
normalised_18690.jpg,normalised_18690.jpg,forest,18690.jpg,132.00614814814816,150,150,133.53,130.06,132.43,0.6232
normalised_18691.jpg,normalised_18691.jpg,forest,18691.jpg,77.30672592592593,150,150,54.4,90.54,86.99,0.9813
normalised_18696.jpg,normalised_18696.jpg,forest,18696.jpg,78.87804444444444,150,150,70.62,82.64,83.38,0.9668
normalised_1870.jpg,normalised_1870.jpg,forest,1870.jpg,107.06776296296296,150,150,104.79,105.49,110.92,0.5433
normalised_18702.jpg,normalised_18702.jpg,forest,18702.jpg,84.5717037037037,150,150,53.07,96.79,103.85,1.0427
normalised_18704.jpg,normalised_18704.jpg,forest,18704.jpg,93.98802962962964,150,150,65.26,119.14,97.57,0.8745
normalised_1871.jpg,normalised_1871.jpg,forest,1871.jpg,112.76225185185186,150,150,117.37,111.91,109.01,0.8974
normalised_18717.jpg,normalised_18717.jpg,forest,18717.jpg,43.157362962962964,150,150,31.37,49.03,49.07,0.5782
normalised_18723.jpg,normalised_18723.jpg,forest,18723.jpg,95.99174814814815,150,150,86.65,90.0,111.33,0.9888
normalised_18724.jpg,normalised_18724.jpg,forest,18724.jpg,96.51602962962963,150,150,85.33,103.31,100.91,1.0331
normalised_18735.jpg,normalised_18735.jpg,forest,18735.jpg,102.49112592592593,150,150,70.13,117.56,119.78,1.0342
normalised_18742.jpg,normalised_18742.jpg,forest,18742.jpg,60.952548148148146,150,150,36.74,69.26,76.85,0.756
normalised_18786.jpg,normalised_18786.jpg,forest,18786.jpg,62.42124444444445,150,150,51.08,80.38,55.81,0.6384
normalised_18788.jpg,normalised_18788.jpg,forest,18788.jpg,52.15561481481482,150,150,32.73,57.38,66.36,0.5622
normalised_18795.jpg,normalised_18795.jpg,forest,18795.jpg,26.28197037037037,150,150,30.43,26.21,22.21,0.6122
normalised_18807.jpg,normalised_18807.jpg,forest,18807.jpg,94.40958518518518,150,150,67.08,119.66,96.49,0.7893
normalised_18817.jpg,normalised_18817.jpg,forest,18817.jpg,118.66284444444445,150,150,118.66,118.66,118.66,0.8216
normalised_18848.jpg,normalised_18848.jpg,forest,18848.jpg,57.15862222222222,150,150,51.64,58.34,61.5,0.5682
normalised_18849.jpg,normalised_18849.jpg,forest,18849.jpg,114.2794962962963,150,150,101.65,117.36,123.82,0.8711
normalised_18851.jpg,normalised_18851.jpg,forest,18851.jpg,62.22611851851852,150,150,37.22,91.71,57.74,0.9379
normalised_1886.jpg,normalised_1886.jpg,forest,1886.jpg,51.550340740740744,150,150,31.89,66.38,56.38,0.8872
normalised_18860.jpg,normalised_18860.jpg,forest,18860.jpg,71.50014814814814,150,150,67.74,71.26,75.5,0.6751
normalised_18882.jpg,normalised_18882.jpg,forest,18882.jpg,71.80448888888888,150,150,41.38,92.87,81.16,0.8158
normalised_18889.jpg,normalised_18889.jpg,forest,18889.jpg,109.76460740740741,150,150,91.37,132.68,105.24,1.0104
normalised_18900.jpg,normalised_18900.jpg,forest,18900.jpg,65.60533333333333,150,150,65.61,65.61,65.61,0.8882
normalised_18903.jpg,normalised_18903.jpg,forest,18903.jpg,88.34257777777778,150,150,66.17,105.15,93.71,0.844
normalised_18907.jpg,normalised_18907.jpg,forest,18907.jpg,115.46616296296297,150,150,105.81,134.91,105.68,0.8423
normalised_18913.jpg,normalised_18913.jpg,forest,18913.jpg,71.31604444444444,150,150,58.83,72.8,82.32,0.6559
normalised_18915.jpg,normalised_18915.jpg,forest,18915.jpg,94.25811851851851,150,150,57.49,107.86,117.42,0.819
normalised_18918.jpg,normalised_18918.jpg,forest,18918.jpg,54.208444444444446,150,150,48.35,59.05,55.23,0.6287
normalised_18921.jpg,normalised_18921.jpg,forest,18921.jpg,83.55174814814815,150,150,55.12,103.47,92.07,0.8936
normalised_18926.jpg,normalised_18926.jpg,forest,18926.jpg,67.66085925925925,150,150,55.78,69.07,78.13,1.0322
normalised_18928.jpg,normalised_18928.jpg,forest,18928.jpg,87.43610370370371,150,150,63.05,95.97,103.28,0.9895
normalised_18942.jpg,normalised_18942.jpg,forest,18942.jpg,54.41362962962963,150,150,31.86,61.37,70.01,0.8903
normalised_18944.jpg,normalised_18944.jpg,forest,18944.jpg,78.85208888888889,150,150,37.51,89.87,109.18,0.9857
normalised_18945.jpg,normalised_18945.jpg,forest,18945.jpg,58.31346666666666,150,150,30.96,98.02,45.96,0.7827
normalised_18947.jpg,normalised_18947.jpg,forest,18947.jpg,56.511466666666664,150,150,30.59,76.17,62.78,0.8652
normalised_18955.jpg,normalised_18955.jpg,forest,18955.jpg,83.92537777777778,150,150,80.69,89.33,81.76,0.7796
normalised_18957.jpg,normalised_18957.jpg,forest,18957.jpg,83.32905185185186,150,150,73.24,91.06,85.68,0.958
normalised_19000.jpg,normalised_19000.jpg,forest,19000.jpg,50.1116,150,150,29.74,65.97,54.63,0.7718
normalised_19001.jpg,normalised_19001.jpg,forest,19001.jpg,69.36037037037038,150,150,55.17,81.78,71.13,0.809
normalised_19002.jpg,normalised_19002.jpg,forest,19002.jpg,102.60988148148148,150,150,78.04,112.57,117.21,0.9646
normalised_19009.jpg,normalised_19009.jpg,forest,19009.jpg,47.24924444444444,150,150,26.1,58.2,57.44,0.8216
normalised_19011.jpg,normalised_19011.jpg,forest,19011.jpg,99.68137777777778,150,150,70.26,118.44,110.35,1.0176
normalised_1902.jpg,normalised_1902.jpg,forest,1902.jpg,104.36482962962963,150,150,75.79,119.75,117.55,1.0251
normalised_19026.jpg,normalised_19026.jpg,forest,19026.jpg,71.79325925925926,150,150,45.67,81.9,87.81,0.8507
normalised_19043.jpg,normalised_19043.jpg,forest,19043.jpg,46.15557037037037,150,150,37.91,50.51,50.05,0.8297
normalised_19063.jpg,normalised_19063.jpg,forest,19063.jpg,42.49671111111111,150,150,40.76,48.63,38.1,0.7936
normalised_19070.jpg,normalised_19070.jpg,forest,19070.jpg,76.85282962962962,150,150,70.6,79.34,80.62,0.5932
normalised_19072.jpg,normalised_19072.jpg,forest,19072.jpg,95.76854814814814,150,150,92.24,97.64,97.43,0.9443
normalised_19075.jpg,normalised_19075.jpg,forest,19075.jpg,51.24115555555556,150,150,44.63,58.5,50.6,0.5827
normalised_19091.jpg,normalised_19091.jpg,forest,19091.jpg,52.337407407407404,150,150,29.89,71.65,55.47,0.793
normalised_19110.jpg,normalised_19110.jpg,forest,19110.jpg,124.20084444444444,150,150,124.2,124.2,124.2,0.6266
normalised_19115.jpg,normalised_19115.jpg,forest,19115.jpg,62.44755555555555,150,150,48.18,77.48,61.68,0.9917
normalised_1912.jpg,normalised_1912.jpg,forest,1912.jpg,60.888829629629626,150,150,55.46,61.74,65.46,0.9461
normalised_19124.jpg,normalised_19124.jpg,forest,19124.jpg,88.85650370370371,150,150,44.31,127.57,94.7,1.0967
normalised_19129.jpg,normalised_19129.jpg,forest,19129.jpg,70.4132,150,150,49.07,81.43,80.75,0.8108
normalised_19131.jpg,normalised_19131.jpg,forest,19131.jpg,51.82367407407408,150,150,30.58,63.45,61.44,0.6504
normalised_19138.jpg,normalised_19138.jpg,forest,19138.jpg,74.19068148148148,150,150,51.72,93.8,77.05,0.856
normalised_19142.jpg,normalised_19142.jpg,forest,19142.jpg,73.4138074074074,150,150,69.23,75.89,75.13,0.594
normalised_1915.jpg,normalised_1915.jpg,forest,1915.jpg,99.87764444444444,150,150,82.97,111.02,105.65,0.8805
normalised_19169.jpg,normalised_19169.jpg,forest,19169.jpg,44.44131851851852,150,150,24.79,58.13,50.4,0.725
normalised_19178.jpg,normalised_19178.jpg,forest,19178.jpg,55.88,150,150,44.16,67.25,56.23,0.7857
normalised_19192.jpg,normalised_19192.jpg,forest,19192.jpg,74.39814814814815,150,150,65.23,81.89,76.07,1.0122
normalised_19196.jpg,normalised_19196.jpg,forest,19196.jpg,98.72164444444445,150,150,63.35,122.74,110.08,0.9479
normalised_19202.jpg,normalised_19202.jpg,forest,19202.jpg,81.65388148148148,150,150,65.78,103.17,76.01,1.0053
normalised_19206.jpg,normalised_19206.jpg,forest,19206.jpg,52.10122962962963,150,150,38.11,66.6,51.59,0.7888
normalised_19210.jpg,normalised_19210.jpg,forest,19210.jpg,86.26739259259259,150,150,59.75,103.45,95.6,0.9732
normalised_19223.jpg,normalised_19223.jpg,forest,19223.jpg,62.8961037037037,150,150,54.15,67.23,67.31,0.8542
normalised_19227.jpg,normalised_19227.jpg,forest,19227.jpg,104.39802962962963,150,150,93.9,107.01,112.28,0.8904
normalised_19235.jpg,normalised_19235.jpg,forest,19235.jpg,45.382518518518516,150,150,26.66,53.62,55.87,0.7026
normalised_19243.jpg,normalised_19243.jpg,forest,19243.jpg,64.85197037037037,150,150,64.71,68.28,61.57,0.8394
normalised_19263.jpg,normalised_19263.jpg,forest,19263.jpg,69.54306666666666,150,150,46.73,75.76,86.14,1.0202
normalised_1927.jpg,normalised_1927.jpg,forest,1927.jpg,59.39222222222222,150,150,19.46,87.67,71.05,0.7424
normalised_19285.jpg,normalised_19285.jpg,forest,19285.jpg,66.98702222222222,150,150,22.21,87.43,91.31,1.0242
normalised_19291.jpg,normalised_19291.jpg,forest,19291.jpg,101.12084444444444,150,150,90.14,108.67,104.55,1.0195
normalised_19292.jpg,normalised_19292.jpg,forest,19292.jpg,58.431896296296294,150,150,37.36,90.48,47.45,0.9863
normalised_19299.jpg,normalised_19299.jpg,forest,19299.jpg,66.74194074074074,150,150,45.6,80.84,73.79,1.0055
normalised_1932.jpg,normalised_1932.jpg,forest,1932.jpg,109.58345185185185,150,150,63.87,118.52,146.35,1.0364
normalised_19336.jpg,normalised_19336.jpg,forest,19336.jpg,94.43911111111112,150,150,94.44,94.44,94.44,1.0883
normalised_19337.jpg,normalised_19337.jpg,forest,19337.jpg,120.98143703703704,150,150,126.26,121.1,115.59,0.9178
normalised_19359.jpg,normalised_19359.jpg,forest,19359.jpg,66.55853333333333,150,150,39.11,107.6,52.96,0.9481
normalised_19363.jpg,normalised_19363.jpg,forest,19363.jpg,75.62551111111111,150,150,70.01,77.63,79.24,0.76
normalised_19369.jpg,normalised_19369.jpg,forest,19369.jpg,91.71282962962962,150,150,91.6,92.69,90.86,1.0142
normalised_19379.jpg,normalised_19379.jpg,forest,19379.jpg,93.6451111111111,150,150,58.98,104.42,117.53,0.8268
normalised_19389.jpg,normalised_19389.jpg,forest,19389.jpg,128.37035555555556,150,150,127.64,124.56,132.91,0.9261
normalised_19397.jpg,normalised_19397.jpg,forest,19397.jpg,84.45857777777778,150,150,75.4,82.95,95.02,0.9725
normalised_19398.jpg,normalised_19398.jpg,forest,19398.jpg,28.881614814814814,150,150,37.15,26.64,22.85,0.389
normalised_19406.jpg,normalised_19406.jpg,forest,19406.jpg,72.21183703703704,150,150,22.96,94.28,99.39,0.9213
normalised_19415.jpg,normalised_19415.jpg,forest,19415.jpg,67.6633037037037,150,150,69.46,69.32,64.2,0.973
normalised_19417.jpg,normalised_19417.jpg,forest,19417.jpg,88.7397925925926,150,150,73.97,98.61,93.64,0.929
normalised_19491.jpg,normalised_19491.jpg,forest,19491.jpg,129.57717037037037,150,150,99.61,135.17,153.95,1.0133
normalised_195.jpg,normalised_195.jpg,forest,195.jpg,115.69438518518518,150,150,99.18,130.79,117.11,0.7927
normalised_19508.jpg,normalised_19508.jpg,forest,19508.jpg,112.60413333333334,150,150,67.67,123.7,146.45,0.9959
normalised_19509.jpg,normalised_19509.jpg,forest,19509.jpg,86.06459259259259,150,150,66.53,105.1,86.56,0.8868
normalised_19510.jpg,normalised_19510.jpg,forest,19510.jpg,57.46291851851852,150,150,30.71,78.99,62.69,0.9739
normalised_19530.jpg,normalised_19530.jpg,forest,19530.jpg,68.90477037037037,150,150,72.02,71.14,63.55,0.9377
normalised_19535.jpg,normalised_19535.jpg,forest,19535.jpg,63.626577777777776,150,150,35.77,89.79,65.32,0.9316
normalised_19542.jpg,normalised_19542.jpg,forest,19542.jpg,77.76041481481481,150,150,34.23,110.42,88.63,1.0216
normalised_19546.jpg,normalised_19546.jpg,forest,19546.jpg,96.9154962962963,150,150,58.7,112.59,119.46,1.0575
normalised_19563.jpg,normalised_19563.jpg,forest,19563.jpg,70.80066666666667,150,150,27.2,81.84,103.36,0.9206
normalised_1957.jpg,normalised_1957.jpg,forest,1957.jpg,105.66681481481481,150,150,97.67,117.75,101.58,0.9311
normalised_19574.jpg,normalised_19574.jpg,forest,19574.jpg,84.36333333333333,150,150,82.88,83.38,86.83,0.884
normalised_19586.jpg,normalised_19586.jpg,forest,19586.jpg,20.628133333333334,150,150,18.47,22.07,21.35,0.3839
normalised_19591.jpg,normalised_19591.jpg,forest,19591.jpg,102.76927407407408,150,150,95.75,107.03,105.53,0.9666
normalised_19598.jpg,normalised_19598.jpg,forest,19598.jpg,60.2741037037037,150,150,50.94,64.3,65.59,0.8319
normalised_19607.jpg,normalised_19607.jpg,forest,19607.jpg,87.29407407407408,150,150,67.21,91.57,103.1,0.963
normalised_19630.jpg,normalised_19630.jpg,forest,19630.jpg,64.01142222222222,150,150,35.3,80.84,75.89,0.9389
normalised_19635.jpg,normalised_19635.jpg,forest,19635.jpg,59.57648888888889,150,150,48.14,72.14,58.45,0.6689
normalised_19640.jpg,normalised_19640.jpg,forest,19640.jpg,104.70365925925925,150,150,82.0,111.55,120.56,1.042
normalised_19656.jpg,normalised_19656.jpg,forest,19656.jpg,80.24357037037036,150,150,58.51,90.25,91.97,0.9
normalised_1966.jpg,normalised_1966.jpg,forest,1966.jpg,25.931274074074075,150,150,21.81,27.52,28.47,0.518
normalised_19663.jpg,normalised_19663.jpg,forest,19663.jpg,78.19154074074073,150,150,48.76,86.15,99.66,0.9458
normalised_1968.jpg,normalised_1968.jpg,forest,1968.jpg,88.48042962962963,150,150,64.44,104.63,96.37,0.9073
normalised_19680.jpg,normalised_19680.jpg,forest,19680.jpg,58.2677037037037,150,150,41.19,66.52,67.1,0.8043
normalised_19688.jpg,normalised_19688.jpg,forest,19688.jpg,48.41188148148148,150,150,38.8,60.54,45.9,0.5514
normalised_19697.jpg,normalised_19697.jpg,forest,19697.jpg,98.42183703703704,150,150,91.88,110.69,92.7,1.0296
normalised_19699.jpg,normalised_19699.jpg,forest,19699.jpg,26.43145185185185,150,150,16.67,37.93,24.69,0.0939
normalised_19706.jpg,normalised_19706.jpg,forest,19706.jpg,66.52659259259259,150,150,39.96,95.22,64.4,0.9249
normalised_19711.jpg,normalised_19711.jpg,forest,19711.jpg,116.57733333333333,150,150,93.78,130.14,125.82,1.0558
normalised_19718.jpg,normalised_19718.jpg,forest,19718.jpg,64.05328888888889,150,150,34.15,92.97,65.03,0.9811
normalised_19730.jpg,normalised_19730.jpg,forest,19730.jpg,70.48303703703704,150,150,46.19,95.84,69.41,0.9434
normalised_19741.jpg,normalised_19741.jpg,forest,19741.jpg,91.31548148148148,150,150,68.31,100.58,105.06,0.8963
normalised_19747.jpg,normalised_19747.jpg,forest,19747.jpg,101.2588,150,150,92.84,103.84,107.09,1.0707
normalised_19752.jpg,normalised_19752.jpg,forest,19752.jpg,67.80182222222223,150,150,39.75,77.99,85.66,0.9644
normalised_19753.jpg,normalised_19753.jpg,forest,19753.jpg,115.4741037037037,150,150,112.96,123.2,110.26,0.972
normalised_19758.jpg,normalised_19758.jpg,forest,19758.jpg,60.51514074074074,150,150,42.88,77.59,61.08,0.8379
normalised_19779.jpg,normalised_19779.jpg,forest,19779.jpg,90.94693333333333,150,150,84.49,93.65,94.7,0.9318
normalised_19796.jpg,normalised_19796.jpg,forest,19796.jpg,57.39013333333333,150,150,49.68,68.72,53.78,0.8971
normalised_19814.jpg,normalised_19814.jpg,forest,19814.jpg,83.06481481481481,150,150,76.11,88.29,84.79,1.0308
normalised_19819.jpg,normalised_19819.jpg,forest,19819.jpg,77.64582222222222,150,150,86.74,76.66,69.53,0.8226
normalised_19826.jpg,normalised_19826.jpg,forest,19826.jpg,106.80382222222222,150,150,72.6,112.99,134.82,1.0038
normalised_19832.jpg,normalised_19832.jpg,forest,19832.jpg,62.60388148148148,150,150,31.24,87.34,69.23,0.8656
normalised_19837.jpg,normalised_19837.jpg,forest,19837.jpg,63.8925037037037,150,150,53.54,71.4,66.73,0.7486
normalised_19849.jpg,normalised_19849.jpg,forest,19849.jpg,100.94631111111111,150,150,89.86,105.65,107.33,1.0105
normalised_19858.jpg,normalised_19858.jpg,forest,19858.jpg,67.1166074074074,150,150,28.39,103.71,69.25,0.9612
normalised_19864.jpg,normalised_19864.jpg,forest,19864.jpg,104.13697777777777,150,150,93.26,114.7,104.45,0.879
normalised_19868.jpg,normalised_19868.jpg,forest,19868.jpg,65.65524444444445,150,150,57.13,72.68,67.15,0.8705
normalised_1988.jpg,normalised_1988.jpg,forest,1988.jpg,98.97817777777777,150,150,80.38,103.92,112.64,0.9191
normalised_1989.jpg,normalised_1989.jpg,forest,1989.jpg,136.74964444444444,150,150,136.75,136.75,136.75,0.9782
normalised_19907.jpg,normalised_19907.jpg,forest,19907.jpg,61.4844,150,150,53.81,67.5,63.15,0.7317
normalised_19922.jpg,normalised_19922.jpg,forest,19922.jpg,76.72065185185185,150,150,69.24,78.99,81.94,0.7581
normalised_19924.jpg,normalised_19924.jpg,forest,19924.jpg,56.50284444444444,150,150,50.47,64.53,54.5,0.6599
normalised_19930.jpg,normalised_19930.jpg,forest,19930.jpg,93.52057777777777,150,150,74.53,103.99,102.04,0.9259
normalised_19945.jpg,normalised_19945.jpg,forest,19945.jpg,74.49247407407407,150,150,74.01,78.0,71.46,0.7205
normalised_19946.jpg,normalised_19946.jpg,forest,19946.jpg,63.727333333333334,150,150,62.66,65.73,62.79,0.7775
normalised_19948.jpg,normalised_19948.jpg,forest,19948.jpg,78.9468,150,150,58.56,92.02,86.26,0.7612
normalised_19952.jpg,normalised_19952.jpg,forest,19952.jpg,49.12860740740741,150,150,50.28,47.92,49.18,0.7478
normalised_19960.jpg,normalised_19960.jpg,forest,19960.jpg,114.1942074074074,150,150,110.89,114.67,117.02,0.9935
normalised_19966.jpg,normalised_19966.jpg,forest,19966.jpg,82.28967407407407,150,150,56.85,84.5,105.52,0.6449
normalised_19982.jpg,normalised_19982.jpg,forest,19982.jpg,32.66271111111111,150,150,32.66,32.66,32.66,0.5378
normalised_19983.jpg,normalised_19983.jpg,forest,19983.jpg,45.727525925925924,150,150,36.71,46.73,53.75,0.7934
normalised_19992.jpg,normalised_19992.jpg,forest,19992.jpg,115.60917037037036,150,150,107.73,126.1,113.0,0.822
normalised_19995.jpg,normalised_19995.jpg,forest,19995.jpg,40.8836,150,150,17.81,56.85,47.99,0.7718
normalised_20004.jpg,normalised_20004.jpg,forest,20004.jpg,72.53318518518519,150,150,66.15,75.62,75.83,0.9742
normalised_20006.jpg,normalised_20006.jpg,forest,20006.jpg,74.81441481481481,150,150,43.41,80.41,100.62,0.9064
normalised_20051.jpg,normalised_20051.jpg,forest,20051.jpg,91.99191111111111,150,150,55.66,115.29,105.03,0.9378
normalised_2013.jpg,normalised_2013.jpg,forest,2013.jpg,111.07142222222222,150,150,108.01,111.55,113.65,0.8115
normalised_2014.jpg,normalised_2014.jpg,forest,2014.jpg,71.82539259259259,150,150,51.97,79.77,83.74,0.9232
normalised_2018.jpg,normalised_2018.jpg,forest,2018.jpg,93.80522962962964,150,150,55.4,90.81,135.21,1.0089
normalised_2019.jpg,normalised_2019.jpg,forest,2019.jpg,106.12497777777777,150,150,88.9,112.01,117.46,1.0347
normalised_2027.jpg,normalised_2027.jpg,forest,2027.jpg,81.48468148148149,150,150,83.48,81.09,79.89,0.783
normalised_2029.jpg,normalised_2029.jpg,forest,2029.jpg,171.51992592592592,150,150,138.84,178.42,197.3,0.9614
normalised_2032.jpg,normalised_2032.jpg,forest,2032.jpg,61.85936296296296,150,150,64.13,64.02,57.43,0.64
normalised_2037.jpg,normalised_2037.jpg,forest,2037.jpg,142.93207407407408,150,150,143.0,143.27,142.52,0.9015
normalised_2040.jpg,normalised_2040.jpg,forest,2040.jpg,87.35632592592593,150,150,49.4,127.46,85.21,0.9472
normalised_2044.jpg,normalised_2044.jpg,forest,2044.jpg,117.88327407407408,150,150,112.96,122.15,118.54,0.8637
normalised_2049.jpg,normalised_2049.jpg,forest,2049.jpg,110.09293333333333,150,150,98.5,111.89,119.89,0.9992
normalised_2077.jpg,normalised_2077.jpg,forest,2077.jpg,104.4925037037037,150,150,90.76,121.72,101.0,0.9586
normalised_2085.jpg,normalised_2085.jpg,forest,2085.jpg,84.86672592592592,150,150,74.1,91.12,89.38,1.0368
normalised_2091.jpg,normalised_2091.jpg,forest,2091.jpg,113.78422222222223,150,150,99.26,121.37,120.72,0.9892
normalised_2092.jpg,normalised_2092.jpg,forest,2092.jpg,65.77180740740741,150,150,35.69,92.61,69.01,0.7799
normalised_2097.jpg,normalised_2097.jpg,forest,2097.jpg,68.43764444444444,150,150,74.82,74.83,55.66,0.671
normalised_2107.jpg,normalised_2107.jpg,forest,2107.jpg,88.69521481481482,150,150,76.93,96.72,92.44,0.922
normalised_2115.jpg,normalised_2115.jpg,forest,2115.jpg,73.86871111111111,150,150,47.97,98.95,74.68,1.007
normalised_2122.jpg,normalised_2122.jpg,forest,2122.jpg,70.86715555555556,150,150,49.7,81.8,81.1,0.7515
normalised_2126.jpg,normalised_2126.jpg,forest,2126.jpg,63.24687407407407,150,150,52.7,70.27,66.78,1.0095
normalised_2127.jpg,normalised_2127.jpg,forest,2127.jpg,101.58845925925925,150,150,86.97,112.85,104.95,1.0589
normalised_2131.jpg,normalised_2131.jpg,forest,2131.jpg,124.67245925925926,150,150,89.01,141.45,143.56,0.989
normalised_2145.jpg,normalised_2145.jpg,forest,2145.jpg,99.02651851851851,150,150,139.3,114.49,43.28,0.0487
normalised_2152.jpg,normalised_2152.jpg,forest,2152.jpg,62.38188148148148,150,150,35.84,88.28,63.03,0.9074
normalised_2172.jpg,normalised_2172.jpg,forest,2172.jpg,62.88103703703704,150,150,53.38,63.71,71.56,0.8145
normalised_219.jpg,normalised_219.jpg,forest,219.jpg,84.21096296296297,150,150,69.17,86.75,96.72,0.9088
normalised_220.jpg,normalised_220.jpg,forest,220.jpg,84.65091851851852,150,150,47.59,103.66,102.7,0.995
normalised_2215.jpg,normalised_2215.jpg,forest,2215.jpg,32.12177777777778,150,150,28.51,33.94,33.91,0.478
normalised_2222.jpg,normalised_2222.jpg,forest,2222.jpg,46.77965925925926,150,150,29.73,53.82,56.78,0.3189
normalised_2232.jpg,normalised_2232.jpg,forest,2232.jpg,82.97678518518518,150,150,45.4,109.17,94.36,1.0202
normalised_2233.jpg,normalised_2233.jpg,forest,2233.jpg,119.49995555555556,150,150,119.5,119.5,119.5,0.8722
normalised_2255.jpg,normalised_2255.jpg,forest,2255.jpg,19.12031111111111,150,150,18.84,18.99,19.54,0.2099
normalised_2257.jpg,normalised_2257.jpg,forest,2257.jpg,55.05715555555555,150,150,25.72,80.09,59.36,0.7576
normalised_226.jpg,normalised_226.jpg,forest,226.jpg,82.52031111111111,150,150,48.74,108.06,90.76,0.992
normalised_2266.jpg,normalised_2266.jpg,forest,2266.jpg,84.9944888888889,150,150,65.14,97.65,92.2,0.9417
